B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,BQA,EVI,NDVI,landcover,slope
0.11400415,297.9721,295.8271,0.09552921,0.08633286,0.064211205,0.02729398,0.01589397,0.010666799,0.0754444,0.000904434,20496.0,-0.13602600195163586,-0.43297666,0,0
0.11555112,297.49268,295.5796,0.09861287,0.09614600000000001,0.08056328,0.023296205,0.008399271,0.005044209,0.08846544,0.00085476355,22016.0,-0.19624518183505724,-0.47325328,0,0
0.11722875,297.68115,295.724,0.09956388,0.09761198,0.080702186,0.024153646,0.009701761,0.005990245999999999,0.08860855,0.0007687982000000001,20480.0,-0.1912851654144162,-0.45926976,0,0
0.11379394,297.37692000000004,295.43005,0.09523894,0.08664758,0.062402322999999996,0.021770312000000003,0.0099556,0.0067357123,0.0756453,0.00083327224,20512.0,-0.14526098689523076,-0.42050296,0,0
0.106445625,298.72205,296.50696,0.08580379,0.07142624,0.050608598,0.053503864000000005,0.031560585,0.014383853,0.06849737,0.0008117809,20512.0,0.02973803546960168,0.07474074,0,0
0.10908373,299.2776,296.93497,0.08928965,0.07863901599999999,0.057038736,0.021650271000000002,0.012306795,0.007800648,0.070173785,0.0011492333999999999,20512.0,-0.11901075373502225,-0.4077565,0,13
0.10345845,300.53732,298.00307999999995,0.08034016,0.057641595999999996,0.04699208,0.06390208,0.06663011,0.04524024,0.04689823,0.0010950435000000001,20512.0,0.09084129375521499,0.19019862,0,4
0.10137609,299.95374,297.617,0.07775031,0.052927967,0.03927218,0.05409854,0.04510645,0.027430486,0.0434947,0.0010830525,20512.0,0.14429637856939687,0.30988842,0,1
0.10032292,299.89603,297.4761,0.076046675,0.04878976,0.03516248,0.030671628,0.019993703999999998,0.013602728,0.043116294000000006,0.0015760649,20512.0,0.06956273716624205,0.12718664,0,2
0.10235456,300.96274,298.96,0.07942929,0.055452164000000005,0.04126547,0.028130642999999997,0.014427411999999999,0.011621346000000001,0.04973433,0.0008181034,20512.0,-0.06603535826494822,-0.18379027,0,3
0.11047280000000001,301.2089,298.8824,0.08996556,0.07430482,0.05890444,0.1408471,0.10812229999999999,0.049825452,0.05668701,0.00047502555999999994,20512.0,0.2949077597347183,0.44772035,0,7
0.10498181,297.31347999999997,295.78342000000004,0.08102058,0.05661191,0.048493672,0.045602955,0.028132377000000004,0.014831513000000001,0.052539308,0.0010028376,20512.0,0.004439584643827857,0.013163991000000002,0,2
0.102906205,299.3785,296.85712,0.079681695,0.054606754,0.042574346,0.03854737,0.024365537000000003,0.014389095,0.049114,0.0011597433,20512.0,0.0036289458922852697,0.01129975,0,2
0.10215418,297.92798,296.63457999999997,0.07872009,0.058515668,0.0537193,0.09297409,0.045022365,0.019291526,0.055710558,0.0011118324,20512.0,0.15888659263578692,0.32857698,0,7
0.10310974,299.84402,297.59247,0.07916403,0.05475092,0.045580815999999996,0.08167967,0.034792453,0.020767586,0.050247703,0.0008393592999999999,20512.0,0.11962976311910604,0.2853682,0,2
0.10445877,299.14743,297.52808,0.08165541,0.060671993,0.05081317,0.11627285,0.06076543,0.0295601,0.057716243,0.0010028376,20512.0,0.16047566048700987,0.33267188,0,2
0.1051865,298.98682,297.21686,0.0829654,0.06381247,0.04758225,0.09007325,0.044448037,0.02082218,0.057637073,0.0009218328999999999,20512.0,0.131199324437626,0.28662956,0,2
0.10456617,298.54877,296.7304,0.080709316,0.057008385999999994,0.046315502,0.033929385,0.019951291,0.012192453,0.051936699999999995,0.0012614573,20512.0,-0.027149696099928587,-0.09036614,0,0
0.10367613,299.08603,297.10175,0.07961767,0.054364637,0.044125084,0.040099937,0.020668568000000002,0.01343942,0.050458826,0.001240353,20512.0,-0.06676797787967677,-0.2718317,0,0
